userWallet,credit_score,credit_band,is_active,log_num_deposits,log_num_borrows,log_num_repays,log_activity_duration_days,log_unique_token_count,utilization_rate,borrow_repay_ratio,liquidation_ratio,log_num_liquidations
0x0168459886bd2aa322c18ed0b209887095afcacb,421,Subprime,True,1.6094379124341003,0.6931471805599453,2.70805020110221,3.912023005428146,1.6094379124341003,0.7986383488327469,0.9655749022648834,0.0,0.0
0x0168ac98f0afa2df297e4d06c2c5187fc27b5689,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x0168c572ebc7861f99733d04187609067cb0fcfb,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x016948e86c3338bb0125ea7889e19b45c5357f26,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x016956ddbb3c7ad592283cb58cb9a6725bd847bf,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,1.791759469228055,0.6931471805599453,0.0,0.0,0.0,0.0
0x0169a86594f9de15b8add8d9250913848cbf17a6,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,2.0794415416798357,0.6931471805599453,0.0,0.0,0.0,0.0
0x016a12805434a815a943c7c7251a483561d63fa3,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x016a1d022dbdf905526cf9e880c5e43eb13793af,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x016a42b47b051be2946a35fb72774e00a7b8e820,543,Subprime,True,3.258096538021482,2.302585092994046,1.791759469228055,4.189654742026425,1.791759469228055,0.65624324768335,1.9907056998298784,0.0,0.0
0x016a5af54b2a9832ce8a594d3fc5af64ebd386f7,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,1.0986122886681096,0.1412795476623408,1.3843087665625718e+17,0.0,0.0
0x016a6738cdf51365f2f5e30c82931553e0a93262,524,Subprime,True,3.258096538021482,2.0794415416798357,0.6931471805599453,4.0943445622221,1.6094379124341003,0.1404471181926066,1167935506381.7334,0.0,0.0
0x016d10f16e862eea0be1fdeb1dbba0bbd7f44078,363,Deep Subprime,True,2.9444389791664403,1.9459101490553132,1.0986122886681096,3.5553480614894135,1.0986122886681096,0.7558391828800456,1.4615964879424823,0.0,0.0
0x016d435511a27e309b599e2786429641843ce782,350,Deep Subprime,False,1.9459101490553132,0.0,0.0,1.0986122886681096,1.6094379124341003,0.0,0.0,0.0,0.0
0x016d4da7c7cd614cd50149a373873ff090b9782e,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.5,1.1365237938343968e+16,0.0,0.0
0x016e9e2497544790d71411911b187cbd26b43458,310,Deep Subprime,True,1.6094379124341003,1.0986122886681096,0.0,3.1780538303479458,1.0986122886681096,0.0386020073688482,8640530098490.248,0.0,0.0
0x016ee55de225b15958c5b2f2cdd8c554621d2639,350,Deep Subprime,False,1.0986122886681096,0.0,0.0,3.2188758248682006,1.0986122886681096,0.0,0.0,0.0,0.0
0x016f6d3391e9a13928505ec4e6dfa9778e5b5ec7,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x016fa60107319e33386641ae9002ea59706379d5,350,Deep Subprime,False,4.2626798770413155,0.0,0.0,3.1354942159291497,1.3862943611198906,0.0,0.0,0.0,0.0
0x01700929e82848e2ee72fefd6420080e1625607c,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x01708df7ee281fe5a8bf6a967b4fd8df8623e98b,527,Subprime,True,2.9444389791664403,2.772588722239781,2.1972245773362196,3.58351893845611,1.0986122886681096,3.1010725164129227e-10,0.9936748692019884,0.0,0.0
0x0170a247571e889d011327477b751f2e42c5baa4,120,Deep Subprime,True,0.6931471805599453,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0650000000208539,92715326456563.77,0.0,0.0
0x0170de25446302e7ff2e3093c6b77350dfd2b643,135,Deep Subprime,True,1.0986122886681096,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681096,6.581845215813852e-14,0.9999989591840353,0.0,0.0
0x01712ca1676c850698bd52ed3973d5cdca71fa67,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,4.23410650459726,1.0986122886681096,0.0,0.0,0.0,0.0
0x017154d1f2c228765c494da30c018fa48a09e1ad,350,Deep Subprime,False,0.6931471805599453,0.0,0.0,0.0,0.6931471805599453,0.0,0.0,0.0,0.0
0x017184a0829a54746706654e86eb7a6c5cafbf90,407,Subprime,True,1.791759469228055,1.3862943611198906,1.3862943611198906,2.639057329615259,1.6094379124341003,0.0878177673430733,321319536176.02,0.0,0.0
